time,open,high,low,close,volume
2024-01-02 04:40:00,0.86668,0.86669,0.86665,0.86667,105.98000144958496
2024-01-02 04:45:00,0.86669,0.86675,0.86667,0.86673,117.95000207424164
2024-01-02 04:50:00,0.86673,0.86679,0.86669,0.86672,126.86000180244446
2024-01-02 04:55:00,0.86672,0.86687,0.86667,0.86685,352.250004529953
2024-01-02 05:00:00,0.86685,0.86689,0.86665,0.86671,435.2800062894821
2024-01-02 05:05:00,0.86674,0.86678,0.86673,0.86676,246.5400024652481
2024-01-02 05:10:00,0.86677,0.86678,0.86669,0.86672,408.45000672340393
2024-01-02 05:15:00,0.86671,0.86674,0.86667,0.8667,236.77000427246094
2024-01-02 05:20:00,0.86669,0.86674,0.86663,0.86666,282.17000436782837
2024-01-02 05:25:00,0.86666,0.8667,0.86662,0.86665,215.95000624656677
2024-01-02 05:30:00,0.86666,0.86672,0.86665,0.86669,250.64000606536865
2024-01-02 05:35:00,0.86669,0.8667,0.86657,0.86657,266.9100042581558
2024-01-02 05:40:00,0.86658,0.86659,0.86647,0.86653,180.5400035381317
2024-01-02 05:45:00,0.86654,0.86654,0.86615,0.86621,384.24000895023346
2024-01-02 05:50:00,0.86621,0.86621,0.86591,0.86593,323.2000060081482
2024-01-02 05:55:00,0.86592,0.86639,0.86592,0.86631,411.25000727176666
2024-01-02 06:00:00,0.86629,0.86654,0.86629,0.86653,293.0500054359436
2024-01-02 06:05:00,0.86654,0.8666,0.86644,0.86647,166.41000294685364
2024-01-02 06:10:00,0.86645,0.86648,0.86637,0.86641,183.25000369548798
2024-01-02 06:15:00,0.86642,0.86658,0.86642,0.86652,190.38000357151031
2024-01-02 06:20:00,0.86655,0.86655,0.86639,0.8664,273.4900085926056
2024-01-02 06:25:00,0.86639,0.86649,0.86637,0.86639,289.83000659942627
2024-01-02 06:30:00,0.8664,0.86644,0.86637,0.86643,297.4200028181076
2024-01-02 06:35:00,0.86642,0.86644,0.86637,0.86643,267.26000142097473
2024-01-02 06:40:00,0.86643,0.86655,0.8664,0.86653,242.5500020980835
2024-01-02 06:45:00,0.86653,0.86664,0.86643,0.86645,330.7100031375885
2024-01-02 06:50:00,0.86644,0.86645,0.86627,0.86634,316.6100060939789
2024-01-02 06:55:00,0.86635,0.86642,0.86629,0.86632,376.2100089788437
2024-01-02 07:00:00,0.86631,0.86633,0.86607,0.86626,571.1900116205215
